job_title,tech_stack
Finance Transformation – Data Architect – Senior Manager (Financial Services),ETL
Finance Transformation – Data Architect – Senior Manager (Financial Services),Data Analytical
Finance Transformation – Data Architect – Senior Manager (Financial Services),Snowflake
Finance Transformation – Data Architect – Senior Manager (Financial Services),Consulting
Finance Transformation – Data Architect – Senior Manager (Financial Services),CRM
Finance Transformation – Data Architect – Senior Manager (Financial Services),Data
Finance Transformation – Data Architect – Senior Manager (Financial Services),data migration
Finance Transformation – Data Architect – Senior Manager (Financial Services),Agile
Finance Transformation – Data Architect – Senior Manager (Financial Services),SQL
Finance Transformation – Data Architect – Senior Manager (Financial Services),metadata
Finance Transformation – Data Architect – Senior Manager (Financial Services),data lineage
Finance Transformation – Data Architect – Senior Manager (Financial Services),TOGAF
Finance Transformation – Data Architect – Senior Manager (Financial Services),DevOps
"Full Stack Engineer, Cloud Security Product",React
"Full Stack Engineer, Cloud Security Product",Docker
"Full Stack Engineer, Cloud Security Product",MoneySmart
"Full Stack Engineer, Cloud Security Product",TypeScript
"Full Stack Engineer, Cloud Security Product",API
"Full Stack Engineer, Cloud Security Product",Reliability
"Full Stack Engineer, Cloud Security Product",Python
"Full Stack Engineer, Cloud Security Product",Gojek
"Full Stack Engineer, Cloud Security Product",IAM Management
"Full Stack Engineer, Cloud Security Product",GraphQL
"Full Stack Engineer, Cloud Security Product",PythonYou
"Full Stack Engineer, Cloud Security Product",Tiket
"Full Stack Engineer, Cloud Security Product",Architecture Design
"Full Stack Engineer, Cloud Security Product",Api
"Full Stack Engineer, Cloud Security Product",Warden
"Full Stack Engineer, Cloud Security Product",Typescript
"Full Stack Engineer, Cloud Security Product",Software Development
"Full Stack Engineer, Cloud Security Product",Git
"Full Stack Engineer, Cloud Security Product",Visualization 
"Full Stack Engineer, Cloud Security Product",Visual Analytics
"Full Stack Engineer, Cloud Security Product",DockerContributed
"Full Stack Engineer, Cloud Security Product",PropertyGuru
"Full Stack Engineer, Cloud Security Product",Compliance
"Full Stack Engineer, Cloud Security Product",Databases
"Full Stack Engineer, Cloud Security Product",NoSQL
"Full Stack Engineer, Cloud Security Product",Asia
"Full Stack Engineer, Cloud Security Product",GCP
"Full Stack Engineer, Cloud Security Product",Computer Science
"Full Stack Engineer, Cloud Security Product",AWS
"Full Stack Engineer, Cloud Security Product",dynamic
"Full Stack Engineer, Cloud Security Product",Horangi
"Full Stack Engineer, Cloud Security Product",Agile Software Development
"Full Stack Engineer, Cloud Security Product",Software Engineering
"Full Stack Engineer, Cloud Security Product",Open Source
"Full Stack Engineer, Cloud Security Product",Threat DetectionYou
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,SIEM
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,CISM
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,advise
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Azure
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,robust
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Python
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Partners
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,IAM
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,PwC
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,security
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Cryptographic
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Google Cloud
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Google Functions
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,NoSQL
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,firewalls
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,AWS
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,AWS Direct
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Linux)Containerization
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Kubernetes
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Google Workspace
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Puppet
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Cloud SQL
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,SASE)Operating Systems
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,CCSK
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,App Engine
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,SaaS
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,CISSP
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Node
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,XDR
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,security concepts
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,data backup
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Jenkins
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Cloud Trust
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Directors
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Access Management
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,routing
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Elastic Beanstalk
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Salesforce
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,middleware
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Dev(Sec)Ops
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Identity
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,VM
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,VPC
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,SQL DB
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Chef
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Boto3
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,SOC
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,IDAM
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Diploma
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Azure Functions
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,CSA CSM
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Docker)Application Management
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Microsoft Azure
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,controls
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,RDS
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Ansible
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,SDLC
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,risk
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,GCE
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,JSON
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,EC2
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,CIS
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,on
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,CI
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,IT audit
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,UNIX
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Privileged Access
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Blob Storage
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,backup &
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,focus
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,tools
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,CCAK
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,GCP
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Azure ExpressRouteGoogle
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,OSPAR
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Windows
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,SQL
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,IaaS
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,ISO 27001
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,TOGAF
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Graph
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Huawei Cloud
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,recoveryDevSecOps
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,CCSP
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Computer Engineering
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Terraform
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,AliCloud
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,S3
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Amazon AWS
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,fault tolerant
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Cloud and
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Lambda
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Salt
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Cryptographic Key
Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,MTCS
